Versuchsteilnehmer 1: Lukas Hein
Versuchsteilnehmer 2: Elias Schwarzkopf
Versuch: 18_23V2_970K_end_18_30V_2_970K
Startzeit: 08.04.2025 11:16:07
Stoppzeit: 08.04.2025 11:30:56
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 
Temperatur: 18_23V2_970K_end_18_30V_2_970K
Abgleich: 
Kommentar: 


Zeit (s)          	B(V)          	U_Hall(V)          	U_I(V)          	 Uxx(V)
0,000000000000	-0,017918303092	0,002447292098	5,086809010806	1,137782646699
0,100000000000	-0,018027407418	0,002492418297	5,086904812271	1,137792398411
0,200000000000	-0,017919270364	0,002462926371	5,086960520438	1,137785844629
0,300000000000	-0,017910737497	0,002536802184	5,086903611804	1,137791392633
0,400000000000	-0,017585683937	0,002479146930	5,086935025759	1,137754583086
0,500000000000	-0,017867921648	0,002482391042	5,086883118856	1,137670235906
0,600000000000	-0,017851701090	0,002475902819	5,087022618659	1,137751338964
0,700000000000	-0,017673504332	0,002459649491	5,086911366173	1,137759629499
0,800000000000	-0,018174120817	0,002462926371	5,087086699274	1,137788180630
0,900000000000	-0,018179356363	0,002443461701	5,086889607219	1,137728630107
1,000000000000	-0,018153403470	0,002479146930	5,086999909389	1,137851906756
1,100000000000	-0,018098253573	0,002427241142	5,086892851400	1,137864883246
1,200000000000	-0,018030684299	0,002426880685	5,087019505556	1,137903812714
1,300000000000	-0,018061701107	0,002459714379	5,086903611804	1,137923084727
1,400000000000	-0,017598660383	0,002423997030	5,086931781578	1,137965451038
1,500000000000	-0,018335073721	0,002488879266	5,086733886508	1,137949230426
1,600000000000	-0,018516743971	0,002436973477	5,086938269941	1,137939498059
1,700000000000	-0,018463232514	0,002508802700	5,087022782507	1,137936581626
1,800000000000	-0,018456776086	0,002562498119	5,087003185691	1,137984112771
1,900000000000	-0,018442129404	0,002524564495	5,086986932663	1,137981671650
2,000000000000	-0,018361026614	0,002485635154	5,086993421026	1,137968695160
2,100000000000	-0,018146915247	0,002527808607	5,087084258107	1,137936253937
2,200000000000	-0,018502555079	0,002571063431	5,086990012997	1,137930027844
2,300000000000	-0,018578831770	0,002559286127	5,087154152552	1,137887752702
2,400000000000	-0,018676229741	0,002502248938	5,087012951654	1,137936581626
2,500000000000	-0,018896818948	0,002559286127	5,087083487213	1,137958416753
2,600000000000	-0,019064998833	0,002501855713	5,087162118463	1,137978427527
2,700000000000	-0,019361097747	0,002482587655	5,087003120802	1,138018503907
2,800000000000	-0,019362557743	0,002498258282	5,086996761570	1,137955204751
2,900000000000	-0,019390589671	0,002407219401	5,087075213723	1,137959519865
3,000000000000	-0,019298317910	0,002392262550	5,086948580656	1,137907024716
3,100000000000	-0,019210983856	0,002391555912	5,087093990652	1,137897324469
3,200000000000	-0,019039963467	0,002335128028	5,087016228605	1,137956242974
3,300000000000	-0,018851851065	0,002382626575	5,087022458057	1,137977688767
3,400000000000	-0,018689337263	0,002443265088	5,087019505556	1,137969350539
3,500000000000	-0,018479260028	0,002462926371	5,086990337447	1,137984112771
3,600000000000	-0,018357782502	0,002498611601	5,087106967378	1,137988159894
3,700000000000	-0,018220743363	0,002551402147	5,086937581781	1,137956242974
3,800000000000	-0,018135576916	0,002507894257	5,087022458056	1,137968052760
3,900000000000	-0,018089668146	0,002515356461	5,086947412635	1,138008673234
4,000000000000	-0,017997461273	0,002491834298	5,086993549508	1,138064412829
4,100000000000	-0,017929559769	0,002527808607	5,086938269941	1,138033577607
4,200000000000	-0,017915993484	0,002485864535	5,086993289948	1,137985734995
4,300000000000	-0,017843285672	0,002462926371	5,086900399744	1,138035504808
4,400000000000	-0,017676781213	0,002505525819	5,087035890311	1,138028334581
4,500000000000	-0,017612022269	0,002456502388	5,086948580657	1,138025868801
4,600000000000	-0,017562975156	0,002472658707	5,087019374478	1,138033577607
4,700000000000	-0,017398246377	0,002479310774	5,087065382870	1,138025057690
4,800000000000	-0,017229795256	0,002408322510	5,086919672109	1,137974476764
4,900000000000	-0,017122988421	0,002413773163	5,087094875429	1,137972627430
5,000000000000	-0,017072407663	0,002472562347	5,086999973631	1,137942356741
5,100000000000	-0,016859002934	0,002456438148	5,087032351204	1,137971939283
5,200000000000	-0,016326706476	0,002472757013	5,087137475792	1,137900535822
5,300000000000	-0,015514591682	0,002401898526	5,087089911335	1,137903812714
5,400000000000	-0,014534252874	0,002479310774	5,087111260184	1,137916920279
5,500000000000	-0,013333649298	0,002427594461	5,087134880187	1,137890964704
5,600000000000	-0,011732520080	0,002482587655	5,087245615174	1,137871043801
5,700000000000	-0,009867942319	0,002459682259	5,087162118464	1,137900568591
5,800000000000	-0,007677331810	0,002453290396	5,087231242013	1,137887752702
5,900000000000	-0,005254127336	0,002525187102	5,087199737860	1,137887428257
6,000000000000	-0,002621656714	0,002565710111	5,087401481240	1,137845996672
6,100000000000	0,000008542820	0,002626770401	5,087216122616	1,137861213127
6,200000000000	0,002702990644	0,002693258308	5,087223757912	1,137787024310
6,300000000000	0,005385838977	0,002899757265	5,087195909344	1,137829936660
6,400000000000	0,008190913678	0,003059318638	5,087307877244	1,137749798825
6,500000000000	0,010871921154	0,003275560313	5,087385420936	1,137723940584
6,600000000000	0,013643643088	0,003449267429	5,087416016626	1,137753075716
6,700000000000	0,016357457368	0,003666491844	5,087518978427	1,137670235905
6,800000000000	0,019027168745	0,004056074338	5,087395057118	1,137759272610
6,900000000000	0,021681831470	0,004481484818	5,087648680148	1,137703922348
7,000000000000	0,024253079753	0,004987551983	5,087652021989	1,137768908616
7,100000000000	0,026885518123	0,005589070463	5,087671618806	1,137762906390
