Versuchsteilnehmer 1: Lukas Hein
Versuchsteilnehmer 2: Elias Schwarzkopf
Versuch: LI_swiched_153_3V1_470K_end_135_1V1_520K
Startzeit: 08.04.2025 13:53:03
Stoppzeit: 08.04.2025 14:08:03
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 
Temperatur: LI_swiched_153_3V1_470K_end_135_1V1_520K
Abgleich: 
Kommentar: 


Zeit (s)          	B(V)          	U_Hall(V)          	U_I(V)          	 Uxx(V)
7,100000000000	0,028253615853	4,825788350591	0,006712712826	1,092200620637
7,200000000000	0,030817775085	4,826230115676	0,007443784894	1,092276382351
7,300000000000	0,033320533372	4,826829667008	0,008215603837	1,092441135335
7,400000000000	0,035815640970	4,827718635617	0,009178237813	1,092541253432
7,500000000000	0,038485545195	4,828610784166	0,010274747615	1,092794294937
7,600000000000	0,041032173179	4,829872768849	0,011552927683	1,093079777661
7,700000000000	0,043686086261	4,831027564635	0,012962051907	1,093387248322
7,800000000000	0,046338737599	4,832531066426	0,014517532010	1,093677756045
7,900000000000	0,049015933117	4,834099930976	0,016360701479	1,094036793612
8,000000000000	0,051650152198	4,835725263487	0,018414224313	1,094435820603
8,100000000000	0,054251930173	4,837451165491	0,020539117619	1,094828359351
8,200000000000	0,056751010714	4,839187160507	0,022904107989	1,095137108001
8,300000000000	0,059299126389	4,841001258472	0,025496120673	1,095604957163
8,400000000000	0,061817199894	4,842859208162	0,028204954174	1,096015707962
8,500000000000	0,064363828027	4,844776516672	0,031134387310	1,096382293737
8,600000000000	0,066878015053	4,846654895080	0,034255223077	1,096810517828
8,700000000000	0,069553785104	4,848506795783	0,037561595864	1,097244148789
8,800000000000	0,072124611919	4,850402947287	0,041032526499	1,097618882343
8,900000000000	0,074615222970	4,852380867386	0,044701263973	1,097955692862
9,000000000000	0,077080748375	4,854330617773	0,048561757417	1,098309302151
9,100000000000	0,079559250246	4,856247926410	0,052539038936	1,098714817391
9,200000000000	0,082015764259	4,858075479503	0,056560951615	1,099052992525
9,300000000000	0,084432967068	4,859968451501	0,060757370905	1,099369423380
9,400000000000	0,086770518965	4,861798090848	0,065162764408	1,099688709348
9,500000000000	0,089286287797	4,863588439299	0,069722041597	1,099973279740
9,600000000000	0,091620860356	4,865412726879	0,074235661825	1,100392028430
9,700000000000	0,093996042249	4,867126406170	0,078997756651	1,100622623239
9,800000000000	0,096352671493	4,868942937806	0,083832324469	1,100943304320
9,900000000000	0,098659044421	4,870662231743	0,088792354721	1,101156756448
10,000000000000	0,101048604728	4,872357354157	0,093844105269	1,101373712579
10,100000000000	0,103403477151	4,874058459451	0,099079075079	1,101624794770
10,200000000000	0,105756769548	4,875692345171	0,104318218602	1,101851457311
10,300000000000	0,108082868709	4,877319981996	0,109669593115	1,102070716999
10,400000000000	0,110478755726	4,879051215783	0,115069666702	1,102267622451
10,500000000000	0,112769166106	4,880769731141	0,120529340675	1,102417613208
10,600000000000	0,115176361962	4,882370042169	0,126001966193	1,102575322504
10,700000000000	0,117546989132	4,884038729146	0,131598257408	1,102723110282
10,800000000000	0,119851610189	4,885603876940	0,137222067696	1,102864081479
10,900000000000	0,122088746965	4,887184598359	0,142972313789	1,102867293481
11,000000000000	0,124499363813	4,888767753168	0,148749910576	1,103040741586
11,100000000000	0,126793529712	4,890276103075	0,154628018499	1,103032743701
11,200000000000	0,129052120369	4,891765770503	0,160379110026	1,103057353152
11,300000000000	0,131295940739	4,893338510503	0,166406236765	1,103153161654
11,400000000000	0,133679077260	4,894619991551	0,172310237190	1,103132721642
11,500000000000	0,136168534006	4,896104091775	0,178271339809	1,103111405629
11,600000000000	0,138462603613	4,897526840420	0,184324630298	1,103126823238
11,700000000000	0,140855448183	4,898912792527	0,190326534827	1,103126167860
11,800000000000	0,143315218373	4,900327947113	0,196409466365	1,103098557621
11,900000000000	0,145787155218	4,901730967272	0,202428060797	1,103021307352
12,000000000000	0,148113935950	4,903042135580	0,208550801780	1,102957229535
12,100000000000	0,150381474565	4,904394765069	0,214676555323	1,102860805237
12,200000000000	0,152668607000	4,905653473361	0,220755663678	1,102801755663
12,300000000000	0,155064688957	4,906957633574	0,227003705154	1,102796629438
12,400000000000	0,157465962029	4,908235707996	0,233188155745	1,102654295574
12,500000000000	0,159921222556	4,909450190178	0,239424485004	1,102530033277
12,600000000000	0,162306834109	4,910763086566	0,245618911473	1,102429337015
12,700000000000	0,164734086086	4,912000920749	0,251853279024	1,102257791778
12,800000000000	0,167238143000	4,913176176922	0,258105441450	1,102102837018
12,900000000000	0,169659239661	4,914389815568	0,264377524831	1,101989086727
13,000000000000	0,172036860873	4,915562735715	0,270735001937	1,101784848826
13,100000000000	0,174420549198	4,916739387048	0,277032846369	1,101625351841
13,200000000000	0,176697720054	4,917981382998	0,283253877527	1,101394462111
13,300000000000	0,178984402317	4,919095999131	0,289563711669	1,101161720451
13,400000000000	0,181400307952	4,920226059429	0,295917522986	1,100904435852
13,500000000000	0,183718880470	4,921405468622	0,302170789255	1,100673496158
13,600000000000	0,186027265467	4,922555969303	0,308556461175	1,100540700968
13,700000000000	0,188201345680	4,923658695012	0,314919676821	1,100190892869
13,800000000000	0,190512246442	4,924758856922	0,321198644231	1,099947583724
13,900000000000	0,192777642679	4,925927948627	0,327637752388	1,099708370693
14,000000000000	0,195115033005	4,926975176813	0,333982382592	1,099440087422
14,100000000000	0,197476691741	4,928090734235	0,340283245422	1,099161129922
14,200000000000	0,199837980300	4,929157577401	0,346653605220	1,098844582268
14,300000000000	0,202322746340	4,930225779370	0,353058419124	1,098563210901
14,400000000000	0,204620295027	4,931308697115	0,359364538272	1,098223939145
14,500000000000	0,206935169026	4,932336101420	0,365755434727	1,097965778548
14,600000000000	0,209345559292	4,933363343506	0,372072293186	1,097624268124
14,700000000000	0,211808758965	4,934403414039	0,378407001039	1,097277671382
14,800000000000	0,214213546442	4,935438949412	0,384789716971	1,096902605922
14,900000000000	0,216518654741	4,936610799018	0,391209294714	1,096549447937
15,000000000000	0,218790637342	4,937623148861	0,397528489611	1,096285901560
15,100000000000	0,221014537384	4,938609737355	0,403953096460	1,095920284902
